# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jan 03 16:57:09 AEDT 2020 [seed=1578031026503]
# BMtest_sigma1_1corr0_0D1.24N9.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	clock.rate	meanRate	LOCATIONS.precision.col11	LOCATIONS.precision.col12	LOCATIONS.precision.col21	LOCATIONS.precision.col22	correlation	LOCATIONS.varCovar.LOCATIONS.precision.col11	LOCATIONS.varCovar.LOCATIONS.precision.col12	LOCATIONS.varCovar.LOCATIONS.precision.col21	LOCATIONS.varCovar.LOCATIONS.precision.col22	LOCATIONS.diffusionRate	LOCATIONS.lambda	treeLikelihood	branchRates	LOCATIONS.traitLikelihood	coalescent
1990000	-15327.479163401671	-42.49983192411263	-15284.979331477558	3.3808730455112834	3.3808730455112834	23.239482853675486	31.683761743723025	1.2166364653176813	0.010516763921417493	0.010516763921417491	0.08458750486616692	-0.045972092225620195	-0.045972092225620195	0.08416252489696036	0.5448560581122087	16.813456272736953	9.1840134709363	9.1840134709363	16.89835607983984	0.7224613346784777	0.54853206626455	-15214.070909149283	0.0	-70.90842232827555	-39.130782351991684
1991000	-15326.345307230638	-43.84541564656159	-15282.499891584077	3.761908249757033	3.761908249757033	25.214671835130186	48.40628100644016	1.434076903183874	0.009931367139906257	0.009931367139906255	0.0934085783490017	-0.07241452249840913	-0.07241452249840913	0.14344387339061246	0.6255921466601243	17.589629653223636	8.879742314218673	8.87974231421867	11.454112753348094	0.6630535836460998	0.5206916613257124	-15210.825759234056	0.0	-71.67413235002088	-39.884780110343556
1992000	-15327.02742876294	-42.35375276781616	-15284.673675995124	3.550404968399887	3.550404968399887	23.792652993516413	46.74727414320583	1.3920432294709795	0.010899178182648406	0.01089917818264841	0.05111988205899569	-0.034022918940688894	-0.034022918940688894	0.08742929135978383	0.5089184194455099	26.3991991255556	10.273191032188004	10.273191032188002	15.435604301044412	0.8401793276311953	0.6251188732397016	-15213.511847327407	0.0	-71.16182866771582	-38.804086664166604
1993000	-15332.952537376395	-44.74379061297384	-15288.208746763421	3.6738786341787777	3.6738786341787777	24.898945499791154	30.38706225931451	1.1534294241025833	0.010286436675738236	0.01028643667573824	0.11402212308143148	-0.07452406978185955	-0.07452406978185955	0.10969323422509739	0.6663648514908572	15.774986014166974	10.717307834275358	10.717307834275358	16.397523599533653	0.8413317782451109	0.8432084899687837	-15215.240207362867	0.0	-72.96853940055428	-40.66530884553293
1994000	-15323.806909205685	-42.77980782734634	-15281.027101378339	3.5067970077764152	3.5067970077764152	23.849101731721433	54.292450491351474	1.61072962364636	0.010347728634994948	0.01034772863499495	0.07721387672483615	-0.03950176830469194	-0.03950176830469194	0.10064927677665861	0.44808822249001473	16.204661331637343	6.359834843113215	6.359834843113214	12.431532172906127	0.5824720632925134	0.2953356498552332	-15210.050411292217	0.0	-70.9766900861218	-38.52288806106433
1995000	-15328.746101717117	-43.14320718370186	-15285.602894533415	3.5038998974579947	3.5038998974579947	23.7122926124122	131.73642511105623	1.8847663278506372	0.010998873160025638	0.010998873160025638	0.0945493692215243	-0.045859062270867175	-0.045859062270867175	0.10031761699768152	0.4708767513723886	13.589648902761095	6.212354060257891	6.2123540602578915	12.808246150102796	0.7677979035588397	0.665992116125007	-15214.326487926459	0.0	-71.27640660695661	-37.76215859264291
1996000	-15328.115191221099	-43.29070464286039	-15284.824486578238	3.4793452474326507	3.4793452474326507	23.541660852421668	138.1947185231838	1.9359228481059259	0.010169611850758192	0.010169611850758195	0.09683336316882496	-0.06437607101546346	-0.06437607101546346	0.13904075735280969	0.5548056780711333	14.919327573134911	6.9076701654753085	6.9076701654753085	10.390396978766478	0.6672382518067568	0.4772634814922616	-15212.971914176553	0.0	-71.85257240168515	-37.82856090232531
1997000	-15331.957135072178	-43.11448084403783	-15288.84265422814	3.710705154586733	3.710705154586733	24.00676378658216	91.35337299735446	1.7152185007734702	0.01080295208799211	0.010802952087992111	0.05425042150523245	-0.012601352495545282	-0.012601352495545282	0.050565138279732365	0.24059688605395507	19.565629384563312	4.875956064989246	4.875956064989246	20.99160958001714	0.9070213306838512	0.754195060899896	-15216.302483752626	0.0	-72.54017047551234	-38.71097798960192
1998000	-15326.373363223594	-42.9414062001466	-15283.431957023447	3.596770266749471	3.596770266749471	23.914293148497425	77.21338016546311	1.7882786337127419	0.010940919999541682	0.01094091999954168	0.08798295457011307	-0.056189967787535454	-0.056189967787535454	0.08188274785181221	0.6620081070354515	20.23308176847054	13.88444138282261	13.88444138282261	21.740432029349982	0.6442677154223844	0.443176154313315	-15211.68700765425	0.0	-71.74494936919885	-38.62492898807477
1999000	-15327.93511042509	-45.010429873621014	-15282.92468055147	3.797004946951218	3.797004946951218	25.15861808113061	80.83374381099324	1.4936417615871074	0.009832419423012221	0.009832419423012223	0.06928437472836593	-0.0175807150707081	-0.0175807150707081	0.06026146129575956	0.27208152620603737	15.587160631209382	4.547407645389007	4.547407645389007	17.921017096210655	0.9242738633926584	0.8374863163892738	-15211.448791788232	0.0	-71.4758887632384	-40.493407549878164
2000000	-15325.164142419131	-41.735720025865156	-15283.428422393266	3.5167541109569953	3.5167541109569953	23.73154825908261	53.121595418396225	1.5931910519725185	0.010007010411338555	0.010007010411338557	0.03606115595801309	-0.02294220954479065	-0.02294220954479065	0.08819820237890806	0.4068043172305518	33.22987302858627	8.64378966470781	8.64378966470781	13.586531260589371	0.9036811295710206	0.6431070419379777	-15211.121113105115	0.0	-72.30730928815157	-38.08143725858953
2001000	-15327.696060468661	-41.69933888154193	-15285.996721587118	3.5508986559191795	3.5508986559191795	23.307486051496625	73.24417633308444	1.6708032122850671	0.010723951076853793	0.0107239510768538	0.05487357533187685	-0.026663535625004457	-0.026663535625004457	0.07988671886514175	0.4027159364348519	21.751343341122976	7.259876564048026	7.259876564048026	14.940831146332645	0.9141183553386427	0.6565846646497386	-15215.01686750435	0.0	-70.97985408276801	-37.52473572741358
2002000	-15330.664561892463	-43.956135660940866	-15286.708426231522	3.7864683109464257	3.7864683109464257	24.72243138196024	65.22874500147009	1.4364716052056354	0.01022848772362498	0.01022848772362498	0.10343238340064187	-0.06377507593473064	-0.06377507593473064	0.10612276196774195	0.6087212263022291	15.359475547013343	9.230363978146064	9.230363978146064	14.970088736423705	0.4820884164036429	0.33472233252197636	-15215.226946278057	0.0	-71.48147995346447	-39.780364544815406
2003000	-15328.338098614693	-42.16481242920757	-15286.173286185485	3.3443336664770795	3.3443336664770795	23.096669161851818	47.886513167820574	1.672936182932302	0.010613101278296563	0.010613101278296557	0.10036566382034746	-0.06300644398894391	-0.06300644398894391	0.15049329822642815	0.5126651646797781	13.51588775995924	5.6586441731607735	5.6586441731607735	9.013896719232095	0.6525865254877254	0.5142530707616011	-15213.805749202185	0.0	-72.36753698330016	-37.73692850424372
2004000	-15328.679895382307	-43.31508120589312	-15285.364814176413	3.7329036544706256	3.7329036544706256	24.143890518994983	69.7531765743337	1.6215949804572718	0.009931546967884529	0.009931546967884532	0.13038715837094234	-0.05217987784639816	-0.05217987784639816	0.08347859283761365	0.5001474834583345	10.227967485934665	6.393185077654206	6.3931850776542065	15.975300625821315	0.484475848594537	0.30954082772413477	-15211.289252889936	0.0	-74.07556128647755	-38.79840526061745
2005000	-15328.886679477302	-42.81582914370458	-15286.070850333597	3.5972039960092768	3.5972039960092768	23.29484570311343	31.438955190412614	1.2523760184442163	0.010769337759976346	0.010769337759976348	0.09089254559187925	-0.056915408091590916	-0.056915408091590916	0.09990837775503639	0.5972618390345545	17.103021231238056	9.743181251143747	9.74318125114375	15.559627450169657	0.9437517116174485	0.8525869308134386	-15214.292847499883	0.0	-71.77800283371408	-38.62986985337845
2006000	-15325.742265366785	-43.52825246756881	-15282.214012899216	3.622142139121041	3.622142139121041	24.284037349042197	109.2350384738094	1.7130364958456261	0.010690932559624099	0.010690932559624099	0.06452447057750232	-0.01862785559059409	-0.01862785559059409	0.07038456883961527	0.2764151931077526	16.78008458963295	4.440987530177281	4.440987530177282	15.383003579363686	0.5796331306498239	0.47448717848492983	-15210.868599382113	0.0	-71.34541351710317	-38.99801986735064
2007000	-15329.495705178684	-44.88127392272434	-15284.614431255959	3.800335783801573	3.800335783801573	26.211779210071384	112.01890721574873	1.8034856983575422	0.009308169713965475	0.009308169713965477	0.06586747978111936	-0.0200397425052357	-0.0200397425052357	0.04785976968530596	0.35692035093350316	17.398420822717032	7.285030320403462	7.285030320403462	23.944748152759395	0.5138600196489131	0.2620876626123472	-15211.898136138923	0.0	-72.71629511703505	-40.3232638404069
2008000	-15337.031701163016	-47.477744578037786	-15289.553956584978	3.617184831986249	3.617184831986249	26.73551382138353	55.30299080445564	1.5784417054777526	0.00917364168916758	0.00917364168916758	0.10554205735138038	-0.0907805359137645	-0.0907805359137645	0.14681458757524474	0.7292817735146214	20.239099429198557	12.51453498551673	12.514534985516732	14.549481955272272	0.4561929898165696	0.09888479299340835	-15217.243166655242	0.0	-72.31078992973563	-42.39877099035659
2009000	-15328.365231184634	-43.88508701373346	-15284.4801441709	3.532616423615169	3.532616423615169	24.712398974160088	127.2498197063952	1.7325010489589958	0.010379975183490374	0.01037997518349037	0.03387542124149082	-0.014673067501100917	-0.014673067501100917	0.07963974361030424	0.2824968676312498	32.08006068605821	5.910527514870635	5.910527514870634	13.645518178843114	0.6002224427434283	0.40283561488753183	-15211.865981022544	0.0	-72.61416314835702	-39.41890874790864
2010000	-15336.275007608616	-43.67501762378263	-15292.599989984834	3.555974982684663	3.555974982684663	23.921352082266083	51.94621571349876	1.6476578522350602	0.011069816710186956	0.01106981671018696	0.11957598479023067	-0.12525718936445854	-0.12525718936445854	0.1869137254946887	0.8378380550449989	28.06078712672773	18.804479540204614	18.804479540204614	17.951577637153466	0.6655675154722163	0.26070410515065456	-15217.181685565163	0.0	-75.41830441967048	-39.17836733729105
2011000	-15328.467486699075	-46.271122399197296	-15282.196364299878	3.8777373756561127	3.8777373756561127	25.688183399271317	43.238536875951084	1.1031388323901257	0.010033681377558064	0.01003368137755806	0.0738324510220077	-0.0205773744967811	-0.0205773744967811	0.09395564298829964	0.24706139204338984	14.424650963216898	3.159165702185996	3.1591657021859954	11.335214169987573	0.7992187497970231	0.7602638836709605	-15210.770934280597	0.0	-71.42543001927993	-42.52255880531118
2012000	-15334.390957548596	-48.097374996494366	-15286.293582552102	3.713814326688047	3.713814326688047	24.1607630856621	53.28614823355482	1.1231914261853622	0.010342090288801438	0.010342090288801443	0.11786983158583594	-0.06327520536106244	-0.06327520536106244	0.1320178928440194	0.5072427326294994	11.423024291053164	5.4749715533998335	5.474971553399834	10.198844417083459	1.000066955765306	0.8858700501389238	-15213.219159677414	0.0	-73.07442287468763	-43.273311786654936
2013000	-15328.783107912332	-43.474863135684146	-15285.308244776648	3.680125175004198	3.680125175004198	24.344070181343046	80.12712048920226	1.7658984769157309	0.011085610180589026	0.011085610180589024	0.0797044508832122	-0.024066010925813133	-0.024066010925813133	0.07136978008722066	0.3190844522384537	13.968557944018913	4.710221436689092	4.710221436689091	15.599827254584948	0.6922989428051751	0.6473353130890895	-15213.857243543904	0.0	-71.45100123274418	-38.960754638261406
2014000	-15329.871060861968	-43.36769407098577	-15286.503366790981	3.5145598896124945	3.5145598896124945	24.397316244979976	98.25127866298952	1.6681743332222245	0.010039995557329477	0.010039995557329475	0.04599193939369741	-0.010699545611762135	-0.010699545611762135	0.10814453006658747	0.15171278957797907	22.25518290040576	2.2018713696789205	2.2018713696789205	9.464732266355774	0.5737453208398551	0.36410233758164817	-15213.613289427542	0.0	-72.89007736343947	-38.88326142686848
2015000	-15329.186331485334	-42.89897658814672	-15286.287354897187	3.517296867562675	3.517296867562675	24.620303963472466	95.03759150824521	1.8633548320367743	0.00985049538326194	0.009850495383261942	0.10093614597277839	-0.08360807270341543	-0.08360807270341543	0.13391216280813056	0.7191423106009223	20.518950046988238	12.811008584667421	12.811008584667423	15.466136112807257	0.6624875435269152	0.5170597485090614	-15214.071205125421	0.0	-72.21614977176553	-38.15575575276276
2016000	-15330.643763602673	-46.132738369456696	-15284.511025233216	3.691967558809174	3.691967558809174	25.63997717570709	158.39767597392267	1.7585576819957285	0.009316810744520064	0.009316810744520065	0.07704822621146416	-0.029296385883548163	-0.029296385883548163	0.07544801947587247	0.3842455114050122	15.227080538264033	5.912659211306497	5.912659211306497	15.550037681605872	0.773174393597213	0.721315442331341	-15213.708680158952	0.0	-70.80234507426371	-40.87450964079176
2017000	-15327.0196500534	-43.662834765962195	-15283.356815287438	3.4044675630824304	3.4044675630824304	24.084041506862643	82.83394356324236	1.9253962706835532	0.01021451600727808	0.010214516007278084	0.10660298599069032	-0.07393922472174518	-0.07393922472174518	0.11630255192874346	0.6640420561099385	16.779592806301846	10.667608428787252	10.667608428787252	15.380184417239805	0.48232704884636574	0.18355696771593344	-15211.678392009426	0.0	-71.67842327801223	-38.4122733208126
2018000	-15328.732197560239	-43.41650982888109	-15285.315687731358	3.5576458869638192	3.5576458869638192	24.240285315293935	86.70003278986745	1.7996704050496732	0.010163360309834526	0.010163360309834526	0.15929746828179966	-0.08461037187555871	-0.08461037187555871	0.10150569656241668	0.6653864600128506	11.265036065188937	9.390003940134767	9.390003940134768	17.678729234514606	0.8739120995429757	0.7939800676354023	-15209.329137851124	0.0	-75.98654988023412	-38.19581150387695
2019000	-15331.35261763938	-43.09206818659297	-15288.260549452787	3.47902823822735	3.47902823822735	25.133228764773488	121.90983437493303	1.8459496160196798	0.010065740019019907	0.010065740019019909	0.07891471467924042	-0.06524057207350996	-0.06524057207350996	0.12658617441757447	0.6527481169851291	22.079575981494827	11.379474692247785	11.379474692247785	13.76456352232072	0.6636198749527589	0.459938477907637	-15217.200712749263	0.0	-71.05983670352285	-38.160750152241704
2020000	-15330.395325278188	-43.617201903028274	-15286.77812337516	3.4469628169772824	3.4469628169772824	23.645232602841308	86.0696788640095	1.6126478067409225	0.010606204433273222	0.010606204433273224	0.15272882890684292	-0.1087470508307473	-0.1087470508307473	0.13338282125802875	0.7619158837929821	15.60857965801839	12.72567928506103	12.725679285061032	17.87246715569698	0.5696356121209919	0.2900830499893469	-15211.696044436265	0.0	-75.08207893889457	-38.79578807403755
2021000	-15332.74212059625	-44.89463393799364	-15287.847486658255	3.572427130381018	3.572427130381018	24.779327387933545	143.04984195509633	2.122618404330818	0.010300197375137833	0.010300197375137836	0.07537055612764512	-0.03259781742685511	-0.03259781742685511	0.04988864353309439	0.5316022559941782	18.494282543003298	12.084378389193324	12.084378389193324	27.94071479460604	0.8971836381462516	0.804144461922417	-15215.201987459115	0.0	-72.64549919913888	-39.41586691162578
2022000	-15327.478520447083	-44.9962873177059	-15282.482233129376	3.531029317569237	3.531029317569237	24.648931358988744	200.29039980400447	2.145016527724467	0.009949109946125757	0.009949109946125755	0.06038891482224962	-0.00421135139448471	-0.00421135139448471	0.0744838187382407	0.06279309657773502	16.62488197565751	0.939978925320373	0.9399789253203731	13.478881702966342	0.7293660915985849	0.7498649798863446	-15210.426877053269	0.0	-72.05535607610722	-38.86367166494861
2023000	-15335.406288677643	-46.82799728465391	-15288.578291392989	3.7729091409361373	3.7729091409361373	25.928236800854513	188.26398574468456	1.9154633725902508	0.009304365637519574	0.00930436563751957	0.1368657599765728	-0.08198217710078907	-0.08198217710078907	0.15533159555246753	0.5622664093567379	10.684155915116682	5.638970998077953	5.638970998077954	9.414022394025494	0.4856027262600224	0.28309023813261364	-15214.198735152024	0.0	-74.37955624096514	-40.51958721014377
2024000	-15333.835166551231	-43.94148474477486	-15289.893681806456	3.592523555333848	3.592523555333848	25.11556567875015	32.82615383545305	1.2240550872511402	0.00977232906842111	0.009772329068421112	0.07635887850474056	-0.03493053387372316	-0.03493053387372316	0.09244900518911597	0.41574241229478426	15.832585968011305	5.9821160793773736	5.9821160793773736	13.077031016982389	0.644046061282033	0.4516789884155165	-15219.307254271254	0.0	-70.58642753520056	-40.55112986403292
2025000	-15332.575057085758	-45.678106376242454	-15286.896950709515	3.7660362341688796	3.7660362341688796	24.848396900734176	89.56085966530465	1.4533819870198597	0.010332863367109254	0.010332863367109254	0.0466871731755379	-0.050054021880227506	-0.050054021880227506	0.1392868587368781	0.6207048196274739	34.8434518715046	12.52131692949999	12.52131692949999	11.679079320982298	0.5867939184105663	0.481987752191269	-15213.969442774782	0.0	-72.92750793473361	-41.63548565595979
2026000	-15334.495159219025	-44.99436805592698	-15289.500791163098	3.45843889626508	3.45843889626508	23.697946792279335	133.00804790174283	2.193583750442066	0.010028375586773395	0.010028375586773393	0.10385877699593932	-0.034751548407532945	-0.034751548407532945	0.06981739501441572	0.4081038929570021	11.552516914176142	5.750255372446095	5.750255372446095	17.185262751259895	0.7526559886163271	0.6471006726509825	-15217.328957220412	0.0	-72.17183394268633	-39.497691126731894
2027000	-15338.0882977744	-45.8214064547822	-15292.266891319618	3.333141943259938	3.333141943259938	23.46020606037593	290.2675509296806	2.305534453414834	0.009927488619168735	0.009927488619168735	0.05856245131239151	-0.03679181595036424	-0.03679181595036424	0.16149721750878449	0.3783198060702786	19.928000458288427	4.539937817072551	4.53993781707255	7.226332283578521	1.0332022077340264	0.9314807816424843	-15218.77424537579	0.0	-73.49264594382805	-37.200271175188256
2028000	-15329.861592662932	-45.21524159230812	-15284.646351070623	3.5592352045927247	3.5592352045927247	24.43588230266277	240.84798466211927	2.1032853868428476	0.010238555436293258	0.010238555436293257	0.05940379001837183	-0.04628800830217017	-0.04628800830217017	0.10697307537758441	0.5806630303961412	25.397057224159166	10.98948676097337	10.989486760973373	14.10337553728646	0.6732845873662708	0.47352708148036565	-15213.824999167415	0.0	-70.82135190320953	-38.994780542298855
2029000	-15326.137922929736	-42.57201405750235	-15283.565908872233	3.3243715990657985	3.3243715990657985	23.66083779448998	173.829984271675	2.136981471727362	0.01040570328112093	0.010405703281120927	0.08633866639568606	-0.051234699849206415	-0.051234699849206415	0.11890808273477667	0.5056567859713761	15.561093102460982	6.704909507358243	6.704909507358242	11.298845252784938	0.6376909674071	0.34905630319048564	-15212.588214991501	0.0	-70.97769388073172	-36.557800835405445
2030000	-15333.251322220778	-42.516273933068014	-15290.73504828771	3.6612942880578068	3.6612942880578068	24.204511297661043	102.74609109052666	1.856662906562136	0.010331433033505578	0.01033143303350558	0.03631279262176721	-0.020498549580727544	-0.020498549580727544	0.06645669315921718	0.4172765166633752	33.344425491971755	10.285079300447544	10.285079300447544	18.219823322852218	0.5875524009061195	0.4694441805379138	-15218.25631801906	0.0	-72.47873026865085	-38.319314360266326
2031000	-15325.830142259776	-43.806781653509496	-15282.023360606267	3.657386996654662	3.657386996654662	25.004898157072482	48.227893482983646	1.4670032083587723	0.009906222972948546	0.009906222972948547	0.07613226208858723	-0.055130333769184116	-0.055130333769184116	0.16499053128676786	0.4918999113305795	17.3277553346467	5.789937929283135	5.789937929283136	7.995617689425775	0.7019614045391264	0.6121497368955234	-15209.65845541659	0.0	-72.36490518967702	-39.68529295371865
2032000	-15329.921219817044	-43.38637561438885	-15286.534844202655	3.5457070825225694	3.5457070825225694	23.64443500545654	38.14673827751216	1.5422762337243319	0.010723116852849688	0.010723116852849691	0.07760629365004695	-0.07700279027309413	-0.07700279027309413	0.14810962870964248	0.7182346359159248	26.615399017272093	13.837452746435053	13.837452746435053	13.945902705602528	0.55503245068659	0.30953681537445954	-15214.505047164499	0.0	-72.02979703815575	-39.38810089218555
2033000	-15328.196792656214	-42.99004061975106	-15285.206752036464	3.6408736488017563	3.6408736488017563	24.58563757355555	52.05376603537309	1.4002402070659457	0.009841197327658457	0.009841197327658454	0.06726568843334599	-0.028963484276563426	-0.028963484276563426	0.07338946796799171	0.4122276708361984	17.909875019091785	7.06821289039624	7.068212890396239	16.415435433321637	0.6003410792214029	0.34973829527105144	-15214.204720225345	0.0	-71.00203181111806	-39.32641917434872
2034000	-15328.865385402327	-43.69445467970184	-15285.170930722625	3.6845531387290285	3.6845531387290285	25.70762648933566	65.71033049056409	1.5795979871705237	0.009797682840510002	0.009797682840510002	0.04383722221187597	-0.01814719376920726	-0.01814719376920726	0.10094776463753515	0.2727970124579425	24.64575752933684	4.430522449701418	4.430522449701419	10.70258022327551	0.6016433136928204	0.5356306609535777	-15213.274134919844	0.0	-71.89679580278084	-39.8172301210351
2035000	-15329.263555724721	-44.005056780045024	-15285.258498944677	3.601940043587601	3.601940043587601	24.838424592412558	101.23533427408742	1.6318473823161372	0.010240676448870398	0.010240676448870398	0.08497612290056647	-0.03868499791476777	-0.03868499791476777	0.07923685985821252	0.471444413246206	15.131032349973102	7.387268449991776	7.387268449991776	16.226999238543108	0.5640787844698555	0.4159266838919795	-15214.202964845495	0.0	-71.05553409918177	-39.52238560832497
2036000	-15333.206944644007	-44.46036753135916	-15288.746577112648	3.7363033041887763	3.7363033041887763	25.84363987938481	115.29896330415599	1.7232671661954073	0.009143545897193819	0.009143545897193822	0.05965163636925349	-0.038621736106440444	-0.038621736106440444	0.1014977519850598	0.4963549981879566	22.244286049930967	8.464354420608917	8.464354420608919	13.073275385837686	0.630182459612716	0.4719258007933218	-15218.275997101937	0.0	-70.47058001071181	-39.93612213145924
2037000	-15327.12735365553	-43.451205930922946	-15283.676147724607	3.6456725149608937	3.6456725149608937	24.316877271774576	65.2297929045746	1.4875469987945025	0.010288710139417491	0.010288710139417491	0.07535060705183211	-0.038276340853762754	-0.038276340853762754	0.11048820674668276	0.41949720650877337	16.105506532481222	5.579417711730234	5.579417711730234	10.983612910670601	0.5078765095027692	0.2184736846304061	-15212.303057369641	0.0	-71.37309035496571	-38.965652271920334
2038000	-15323.63467209164	-43.38453993083783	-15280.250132160803	3.55719834534685	3.55719834534685	24.89644241476445	65.24201096092939	1.5096541604188853	0.009911880873080979	0.009911880873080975	0.10985512015710873	-0.08593534798039555	-0.08593534798039555	0.1520600463155839	0.664896625741499	16.31599721581604	9.22083698092771	9.22083698092771	11.787421338190326	0.6940851271402109	0.6402699849799945	-15207.710070881945	0.0	-72.54006127885734	-39.0187095502736
2039000	-15333.965788389321	-44.62381044939852	-15289.341977939923	3.814265369987115	3.814265369987115	25.32998206335388	57.28047031852435	1.3479909813420026	0.009410982495516777	0.009410982495516779	0.07403357759918314	-0.009568840023023176	-0.009568840023023176	0.09995086894999687	0.11123760723401281	13.676616306519259	1.3093368258641536	1.3093368258641536	10.130265452014148	0.46958357985900184	0.21954683873347314	-15214.970112980998	0.0	-74.37186495892523	-40.41194057208152
2040000	-15331.929817421127	-46.70612480169585	-15285.223692619431	3.8033717061119114	3.8033717061119114	26.072112222759586	24.029085996430904	1.1740016141128673	0.00918023873962631	0.00918023873962631	0.0731615116126904	-0.043780977166256195	-0.043780977166256195	0.087104454537095	0.5484334467673811	19.548031011895134	9.825351687525664	9.825351687525663	16.41894786532343	0.8330510647565512	0.7947262449777638	-15214.263261659034	0.0	-70.96043096039644	-43.23178073959685
2041000	-15330.789553322309	-45.7353788898655	-15285.054174432444	3.894449191177719	3.894449191177719	25.764264923611325	20.70635747461491	1.0126626581119893	0.009641829013397198	0.0096418290133972	0.05094820082699143	-0.03937234273835494	-0.03937234273835494	0.17661473056951202	0.41506237751647057	23.712973061806796	5.286282178866021	5.2862821788660215	6.84050141153132	0.5324002640752302	0.44987383616772814	-15210.460105516073	0.0	-74.59406891637164	-42.5423336168129
2042000	-15324.83420765026	-42.8005012864105	-15282.033706363849	3.6425882527124376	3.6425882527124376	24.332292572183363	47.02392130440494	1.5071513822581784	0.010383182670871799	0.010383182670871797	0.08285259881118448	-0.06408985725602039	-0.06408985725602039	0.1144537395206936	0.6581444801236999	21.292609943217013	11.923073353336504	11.923073353336502	15.41363416045863	0.7045305998356506	0.6266793661724194	-15210.84866840093	0.0	-71.18503796291975	-38.901884345796546
2043000	-15332.35558286725	-43.69913052338236	-15288.656452343868	3.716118277034062	3.716118277034062	24.71187596920574	70.3655577977272	1.4695433120429442	0.009698738909792868	0.00969873890979287	0.08505276070449733	-0.07746379118020016	-0.07746379118020016	0.12241824664313926	0.7591567593382589	27.750613039798203	17.56002681449892	17.56002681449892	19.28034680285414	0.6326346315307512	0.48393872909505886	-15216.135688876091	0.0	-72.52076346777635	-39.81855482066651
2044000	-15322.637836578022	-42.830282475051575	-15279.80755410297	3.501442642093814	3.501442642093814	24.11298544517308	103.00594344067895	1.9727063501921034	0.010367463752740395	0.010367463752740395	0.07524968312540392	-0.032877063500269574	-0.032877063500269574	0.07610479845988131	0.43444485926674964	16.38085295235767	7.076483396603971	7.07648339660397	16.196797297065917	0.7049790041674426	0.5027637271725747	-15208.851460524429	0.0	-70.9560935785407	-38.06737218754171
2045000	-15336.837921535636	-45.19269539526431	-15291.645226140372	3.544259980554295	3.544259980554295	24.716295075316186	246.3004254911745	2.2198220540775244	0.010615774741342869	0.010615774741342867	0.07177655001600523	-0.04039013905610466	-0.04039013905610466	0.10574919843829704	0.4636022300289055	17.74628263338094	6.778063889622936	6.778063889622936	12.045168775215394	0.8709382269005113	0.832436907166225	-15220.952424431187	0.0	-70.69280170918535	-38.016852357959664
2046000	-15331.286201632396	-47.4228416736074	-15283.863359958788	3.671349783336426	3.671349783336426	24.944527279906723	288.39331752066516	2.170932782447073	0.009710483922232858	0.00971048392223286	0.09982531012411679	-0.07705386010638954	-0.07705386010638954	0.12402992743260986	0.6924857186969259	19.247265162030846	11.957405022521849	11.957405022521849	15.491133903023426	0.7604845450826763	0.6118918662899574	-15211.883318888204	0.0	-71.98004107058455	-40.41410908690497
2047000	-15330.204995794234	-41.131651835237925	-15289.073343958997	3.3594844653671627	3.3594844653671627	23.17536452189541	94.2989243825846	1.82428125338962	0.010838383223129107	0.01083838322312911	0.07121154723583334	-0.0032831823258175847	-0.0032831823258175847	0.08357053312774708	0.04255917531404457	14.068147779269381	0.5526863646458144	0.5526863646458144	11.987653214713108	0.6708365673291107	0.5181994122011938	-15215.529864987879	0.0	-73.5434789711177	-36.435104013909616
2048000	-15324.637304622116	-43.67792528951135	-15280.959379332604	3.6942762211465463	3.6942762211465463	25.063083656904766	73.35480672057359	1.4902365940111335	0.009743929667474144	0.009743929667474144	0.06697934032934164	-0.03734741261438838	-0.03734741261438838	0.07419785839076296	0.5297785882768643	20.755258898972446	10.447137354504573	10.447137354504573	18.736033351481986	0.7648034442578264	0.6287295553499846	-15209.863324814338	0.0	-71.09605451826536	-39.817676635448294
2049000	-15327.081035592217	-43.83972609366954	-15283.241309498548	3.733754021328503	3.733754021328503	24.125114126504453	64.04705846887107	1.485146586711075	0.010098033256689077	0.010098033256689082	0.06344670752821617	-0.015044053300045677	-0.015044053300045677	0.048718829581595485	0.2705900951158037	17.006454760727152	5.251481081594904	5.251481081594904	22.14756738949473	0.4257177299023294	0.09518109497962485	-15209.987130708365	0.0	-73.25417879018195	-39.169443773482975
2050000	-15331.27853838279	-44.03694777305864	-15287.241590609732	3.7091564354578628	3.7091564354578628	24.324907251470705	105.95133844790612	1.749705610875987	0.010056700027239626	0.010056700027239627	0.08483899674336724	-0.0415309190020118	-0.0415309190020118	0.07989799349105196	0.5044357324034048	15.809962929668368	8.218007251088242	8.218007251088242	16.787673067823764	0.8483983867665564	0.790628031624566	-15216.00334013206	0.0	-71.23825047767151	-39.03154530055819
2051000	-15339.955231381045	-47.26241330694621	-15292.6928180741	3.7042245239531146	3.7042245239531146	26.369433732894635	208.8617019522159	1.9044797218241332	0.009382117100657346	0.009382117100657346	0.1034540232371677	-0.05760307302769554	-0.05760307302769554	0.12902378797250533	0.4985825409203227	12.863895249495025	5.743126202706071	5.743126202706071	10.314545394879778	0.47961279470233836	0.25135385198497595	-15220.574888216637	0.0	-72.11792985746214	-40.897016265320026
